"","Participant.Private.ID","Age","Gender","needForMoney","blockOrder","randomise_blocks","effortL","rewardL","effortChoice","effortSelfReport","gamblingChoice","happySelfReport","subjEffort1","subjEffort3","subjEffort5","subjEffort7","subjFrust1","subjFrust3","subjFrust5","subjFrust7","nfc","ind","mes"
"2578","3659103",21,"male",9,18,1,"1","2","high",16,"risky",60,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2579","3659103",21,"male",9,19,17,"1","2","high",26,"risky",54,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2580","3659103",21,"male",9,20,12,"7","6","low",0,"risky",35,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2581","3659103",21,"male",9,21,9,"1","6","high",23,"risky",50,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2582","3659103",21,"male",9,22,5,"1","4","high",24,"risky",59,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2583","3659103",21,"male",9,23,29,"1","10","high",13,"risky",79,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2584","3659103",21,"male",9,24,13,"1","10","high",14,"risky",88,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2585","3659103",21,"male",9,25,23,"5","4","low",0,"risky",30,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2586","3659103",21,"male",9,26,18,"3","2","low",0,"risky",24,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2587","3659103",21,"male",9,27,30,"3","10","high",30,"risky",87,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2588","3659103",21,"male",9,28,24,"7","4","low",0,"risky",25,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2589","3659103",21,"male",9,29,20,"7","2","low",0,"risky",23,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2590","3659103",21,"male",9,30,22,"3","4","high",24,"risky",63,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2591","3659103",21,"male",9,31,19,"5","2","low",0,"risky",34,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2592","3659103",21,"male",9,32,3,"5","2","low",0,"risky",35,2,6,8,10,2,6,8,10,2.16666666666667,4.2,2.61111111111111
"2593","3659104",20,"male",8,1,2,"3","2","high",72,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2594","3659104",20,"male",8,2,27,"5","6","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2595","3659104",20,"male",8,3,7,"5","4","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2596","3659104",20,"male",8,4,13,"1","10","high",59,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2597","3659104",20,"male",8,5,15,"5","10","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2598","3659104",20,"male",8,6,30,"3","10","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2599","3659104",20,"male",8,7,25,"1","6","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2600","3659104",20,"male",8,8,23,"5","4","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2601","3659104",20,"male",8,9,31,"5","10","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2602","3659104",20,"male",8,10,32,"7","10","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2603","3659104",20,"male",8,11,3,"5","2","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2604","3659104",20,"male",8,12,14,"3","10","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2605","3659104",20,"male",8,13,29,"1","10","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2606","3659104",20,"male",8,14,4,"7","2","low",0,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2607","3659104",20,"male",8,15,22,"3","4","low",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2608","3659104",20,"male",8,16,12,"7","6","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2609","3659104",20,"male",8,17,19,"5","2","low",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2610","3659104",20,"male",8,18,17,"1","2","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2611","3659104",20,"male",8,19,20,"7","2","low",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2612","3659104",20,"male",8,20,6,"3","4","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2613","3659104",20,"male",8,21,16,"7","10","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2614","3659104",20,"male",8,22,10,"3","6","high",100,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2615","3659104",20,"male",8,23,18,"3","2","high",100,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2616","3659104",20,"male",8,24,11,"5","6","high",97,"risky",68,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2617","3659104",20,"male",8,25,5,"1","4","low",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2618","3659104",20,"male",8,26,24,"7","4","low",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2619","3659104",20,"male",8,27,26,"3","6","high",24,"risky",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2620","3659104",20,"male",8,28,1,"1","2","low",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2621","3659104",20,"male",8,29,8,"7","4","low",100,"safe",0,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2622","3659104",20,"male",8,30,21,"1","4","low",1,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2623","3659104",20,"male",8,31,9,"1","6","high",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2624","3659104",20,"male",8,32,28,"7","6","low",0,"safe",100,1,6,7,10,1,3,6,10,3.44444444444444,4.7,3.94444444444444
"2625","3659105",23,"male",10,1,27,"5","6","low",0,"risky",49,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2626","3659105",23,"male",10,2,8,"7","4","low",0,"risky",49,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2627","3659105",23,"male",10,3,3,"5","2","high",50,"safe",70,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2628","3659105",23,"male",10,4,24,"7","4","low",0,"risky",51,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2629","3659105",23,"male",10,5,16,"7","10","low",0,"risky",47,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2630","3659105",23,"male",10,6,28,"7","6","low",0,"risky",50,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2631","3659105",23,"male",10,7,26,"3","6","high",27,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2632","3659105",23,"male",10,8,17,"1","2","high",10,"safe",67,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2633","3659105",23,"male",10,9,11,"5","6","high",62,"safe",75,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2634","3659105",23,"male",10,10,20,"7","2","low",0,"risky",48,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2635","3659105",23,"male",10,11,15,"5","10","high",48,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2636","3659105",23,"male",10,12,22,"3","4","low",0,"safe",48,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2637","3659105",23,"male",10,13,5,"1","4","high",19,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2638","3659105",23,"male",10,14,12,"7","6","low",0,"safe",48,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2639","3659105",23,"male",10,15,32,"7","10","high",83,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2640","3659105",23,"male",10,16,10,"3","6","high",34,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2641","3659105",23,"male",10,17,31,"5","10","high",47,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2642","3659105",23,"male",10,18,4,"7","2","low",0,"risky",50,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2643","3659105",23,"male",10,19,2,"3","2","high",19,"risky",73,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2644","3659105",23,"male",10,20,6,"3","4","high",40,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2645","3659105",23,"male",10,21,18,"3","2","low",0,"risky",50,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2646","3659105",23,"male",10,22,25,"1","6","low",0,"risky",51,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2647","3659105",23,"male",10,23,29,"1","10","high",10,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2648","3659105",23,"male",10,24,30,"3","10","high",28,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2649","3659105",23,"male",10,25,19,"5","2","high",58,"safe",71,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2650","3659105",23,"male",10,26,23,"5","4","low",0,"risky",41,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2651","3659105",23,"male",10,27,7,"5","4","low",0,"risky",40,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2652","3659105",23,"male",10,28,21,"1","4","high",13,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2653","3659105",23,"male",10,29,1,"1","2","high",7,"safe",78,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2654","3659105",23,"male",10,30,14,"3","10","high",21,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2655","3659105",23,"male",10,31,9,"1","6","low",0,"risky",50,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2656","3659105",23,"male",10,32,13,"1","10","high",10,"safe",100,2,4,6,10,1,4,5,10,3.05555555555556,2.7,3.44444444444444
"2657","3659108",19,"male",8,1,12,"7","6","high",37,"safe",92,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2658","3659108",19,"male",8,2,20,"7","2","high",37,"safe",70,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2659","3659108",19,"male",8,3,1,"1","2","high",24,"safe",68,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2660","3659108",19,"male",8,4,21,"1","4","high",23,"safe",77,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2661","3659108",19,"male",8,5,7,"5","4","high",41,"safe",75,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2662","3659108",19,"male",8,6,17,"1","2","high",24,"safe",64,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2663","3659108",19,"male",8,7,9,"1","6","high",20,"safe",82,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2664","3659108",19,"male",8,8,10,"3","6","high",28,"safe",72,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2665","3659108",19,"male",8,9,19,"5","2","high",37,"safe",53,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2666","3659108",19,"male",8,10,32,"7","10","high",41,"safe",87,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2667","3659108",19,"male",8,11,14,"3","10","high",87,"safe",88,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2668","3659108",19,"male",8,12,3,"5","2","high",36,"safe",64,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2669","3659108",19,"male",8,13,28,"7","6","high",39,"safe",72,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2670","3659108",19,"male",8,14,2,"3","2","high",31,"safe",59,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2671","3659108",19,"male",8,15,4,"7","2","high",66,"safe",52,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2672","3659108",19,"male",8,16,18,"3","2","high",35,"safe",56,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2673","3659108",19,"male",8,17,31,"5","10","high",50,"safe",73,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2674","3659108",19,"male",8,18,6,"3","4","high",54,"safe",58,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2675","3659108",19,"male",8,19,5,"1","4","high",41,"safe",68,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2676","3659108",19,"male",8,20,8,"7","4","high",63,"safe",57,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2677","3659108",19,"male",8,21,13,"1","10","high",34,"safe",91,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2678","3659108",19,"male",8,22,26,"3","6","high",47,"safe",71,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2679","3659108",19,"male",8,23,15,"5","10","high",59,"safe",82,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2680","3659108",19,"male",8,24,27,"5","6","high",39,"safe",84,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2681","3659108",19,"male",8,25,24,"7","4","high",53,"safe",72,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2682","3659108",19,"male",8,26,22,"3","4","high",46,"safe",72,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2683","3659108",19,"male",8,27,23,"5","4","high",58,"safe",75,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2684","3659108",19,"male",8,28,29,"1","10","high",27,"safe",100,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2685","3659108",19,"male",8,29,16,"7","10","high",52,"safe",85,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2686","3659108",19,"male",8,30,11,"5","6","high",44,"safe",73,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2687","3659108",19,"male",8,31,30,"3","10","high",30,"safe",99,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2688","3659108",19,"male",8,32,25,"1","6","high",42,"safe",85,2,3,4,5,1,1,2,3,3.44444444444444,3.7,3.83333333333333
"2689","3659109",19,"male",6,1,32,"7","10","high",75,"risky",67,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2690","3659109",19,"male",6,2,28,"7","6","high",65,"safe",58,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2691","3659109",19,"male",6,3,22,"3","4","high",66,"safe",56,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2692","3659109",19,"male",6,4,29,"1","10","high",0,"safe",67,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2693","3659109",19,"male",6,5,14,"3","10","high",26,"safe",67,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2694","3659109",19,"male",6,6,25,"1","6","high",8,"safe",77,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2695","3659109",19,"male",6,7,9,"1","6","high",12,"safe",71,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2696","3659109",19,"male",6,8,5,"1","4","high",0,"safe",69,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2697","3659109",19,"male",6,9,30,"3","10","high",43,"safe",80,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2698","3659109",19,"male",6,10,17,"1","2","high",0,"safe",40,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2699","3659109",19,"male",6,11,27,"5","6","high",49,"safe",52,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2700","3659109",19,"male",6,12,31,"5","10","high",49,"safe",76,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2701","3659109",19,"male",6,13,10,"3","6","high",40,"safe",67,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2702","3659109",19,"male",6,14,1,"1","2","high",0,"safe",65,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2703","3659109",19,"male",6,15,12,"7","6","high",60,"safe",70,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2704","3659109",19,"male",6,16,24,"7","4","high",53,"safe",67,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2705","3659109",19,"male",6,17,3,"5","2","low",0,"safe",12,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2706","3659109",19,"male",6,18,2,"3","2","high",29,"safe",42,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2707","3659109",19,"male",6,19,11,"5","6","high",30,"safe",51,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2708","3659109",19,"male",6,20,15,"5","10","high",54,"safe",80,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2709","3659109",19,"male",6,21,23,"5","4","high",55,"safe",23,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2710","3659109",19,"male",6,22,4,"7","2","low",0,"safe",0,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2711","3659109",19,"male",6,23,16,"7","10","high",47,"safe",69,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2712","3659109",19,"male",6,24,19,"5","2","high",50,"safe",30,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2713","3659109",19,"male",6,25,26,"3","6","high",24,"safe",71,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2714","3659109",19,"male",6,26,18,"3","2","high",26,"safe",28,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2715","3659109",19,"male",6,27,20,"7","2","low",0,"safe",0,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2716","3659109",19,"male",6,28,21,"1","4","high",0,"safe",63,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2717","3659109",19,"male",6,29,7,"5","4","high",57,"safe",38,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2718","3659109",19,"male",6,30,8,"7","4","high",44,"safe",61,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2719","3659109",19,"male",6,31,13,"1","10","high",1,"safe",86,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2720","3659109",19,"male",6,32,6,"3","4","high",24,"safe",50,1,4,6,7,1,2,6,7,3.27777777777778,4,3.94444444444444
"2721","3659111",20,"male",7,1,17,"1","2","high",73,"risky",100,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2722","3659111",20,"male",7,2,7,"5","4","high",100,"safe",73,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2723","3659111",20,"male",7,3,13,"1","10","high",71,"safe",98,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2724","3659111",20,"male",7,4,22,"3","4","high",100,"safe",29,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2725","3659111",20,"male",7,5,21,"1","4","high",63,"safe",100,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2726","3659111",20,"male",7,6,14,"3","10","high",83,"safe",100,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2727","3659111",20,"male",7,7,5,"1","4","high",40,"safe",68,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2728","3659111",20,"male",7,8,16,"7","10","low",0,"safe",0,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2729","3659111",20,"male",7,9,11,"5","6","high",87,"safe",99,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2730","3659111",20,"male",7,10,18,"3","2","high",75,"safe",32,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2731","3659111",20,"male",7,11,6,"3","4","high",70,"safe",80,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2732","3659111",20,"male",7,12,20,"7","2","high",38,"safe",92,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2733","3659111",20,"male",7,13,8,"7","4","low",0,"risky",69,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2734","3659111",20,"male",7,14,3,"5","2","high",55,"safe",70,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2735","3659111",20,"male",7,15,2,"3","2","high",52,"safe",87,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2736","3659111",20,"male",7,16,23,"5","4","high",67,"safe",72,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2737","3659111",20,"male",7,17,19,"5","2","high",68,"safe",57,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2738","3659111",20,"male",7,18,12,"7","6","low",0,"safe",49,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2739","3659111",20,"male",7,19,31,"5","10","high",60,"safe",100,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2740","3659111",20,"male",7,20,24,"7","4","low",0,"safe",10,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2741","3659111",20,"male",7,21,1,"1","2","high",28,"safe",57,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2742","3659111",20,"male",7,22,30,"3","10","high",48,"safe",58,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2743","3659111",20,"male",7,23,15,"5","10","high",58,"safe",99,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2744","3659111",20,"male",7,24,4,"7","2","low",0,"safe",37,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2745","3659111",20,"male",7,25,10,"3","6","high",36,"safe",95,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2746","3659111",20,"male",7,26,26,"3","6","high",52,"safe",85,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2747","3659111",20,"male",7,27,32,"7","10","low",0,"safe",25,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2748","3659111",20,"male",7,28,27,"5","6","high",61,"safe",79,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2749","3659111",20,"male",7,29,9,"1","6","high",18,"safe",83,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2750","3659111",20,"male",7,30,28,"7","6","low",0,"safe",56,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2751","3659111",20,"male",7,31,29,"1","10","high",14,"safe",100,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2752","3659111",20,"male",7,32,25,"1","6","high",16,"safe",76,2,5,6,9,2,6,6,9,3.38888888888889,3.1,3.05555555555556
"2753","3659112",19,"female",9,1,26,"3","6","high",96,"safe",100,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2754","3659112",19,"female",9,2,10,"3","6","low",0,"risky",48,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2755","3659112",19,"female",9,3,29,"1","10","high",66,"safe",99,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2756","3659112",19,"female",9,4,21,"1","4","high",57,"risky",100,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2757","3659112",19,"female",9,5,8,"7","4","low",1,"risky",72,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2758","3659112",19,"female",9,6,22,"3","4","high",95,"safe",49,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2759","3659112",19,"female",9,7,27,"5","6","low",62,"risky",0,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2760","3659112",19,"female",9,8,19,"5","2","low",0,"safe",93,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2761","3659112",19,"female",9,9,7,"5","4","high",99,"safe",87,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2762","3659112",19,"female",9,10,31,"5","10","low",2,"risky",96,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2763","3659112",19,"female",9,11,9,"1","6","high",69,"safe",100,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2764","3659112",19,"female",9,12,24,"7","4","low",0,"risky",84,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2765","3659112",19,"female",9,13,23,"5","4","high",63,"safe",100,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2766","3659112",19,"female",9,14,3,"5","2","low",0,"risky",78,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2767","3659112",19,"female",9,15,28,"7","6","low",0,"safe",86,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2768","3659112",19,"female",9,16,4,"7","2","low",1,"risky",88,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2769","3659112",19,"female",9,17,32,"7","10","high",99,"safe",79,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2770","3659112",19,"female",9,18,30,"3","10","high",97,"risky",99,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2771","3659112",19,"female",9,19,15,"5","10","high",96,"safe",99,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2772","3659112",19,"female",9,20,12,"7","6","high",99,"safe",92,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2773","3659112",19,"female",9,21,5,"1","4","high",18,"safe",100,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2774","3659112",19,"female",9,22,20,"7","2","low",0,"safe",92,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2775","3659112",19,"female",9,23,11,"5","6","high",50,"risky",97,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2776","3659112",19,"female",9,24,18,"3","2","high",54,"safe",96,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2777","3659112",19,"female",9,25,13,"1","10","high",31,"safe",99,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
"2778","3659112",19,"female",9,26,14,"3","10","high",43,"safe",98,1,7,8,10,1,6,8,9,3.66666666666667,3.8,4
